User_ID,Task_Sequence
43," 1, 1, 1, 19, 1, 19, 1, 19, 1, 1, 1, 1, 1, 19, 1, 19, 1, 1, 19, 12"
44," 1, 1"
44," 1, 1, 1"
44," 1, 1, 1, 4"
44," 1, 1, 1, 4, 1"
44," 1, 1, 1, 4, 1, 1"
44," 1, 1, 1, 4, 1, 1, 1"
44," 1, 1, 1, 4, 1, 1, 1, 1"
44," 1, 1, 1, 4, 1, 1, 1, 1, 1"
44," 1, 1, 1, 4, 1, 1, 1, 1, 1, 1"
44," 1, 1, 1, 4, 1, 1, 1, 1, 1, 1, 1"
45," 14, 9"
45," 14, 9, 2"
45," 14, 9, 2, 2"
45," 14, 9, 2, 2, 14"
45," 14, 9, 2, 2, 14, 0"
45," 14, 9, 2, 2, 14, 0, 14"
45," 14, 9, 2, 2, 14, 0, 14, 2"
45," 14, 9, 2, 2, 14, 0, 14, 2, 2"
45," 14, 9, 2, 2, 14, 0, 14, 2, 2, 2"
45," 14, 9, 2, 2, 14, 0, 14, 2, 2, 2, 2"
45," 14, 9, 2, 2, 14, 0, 14, 2, 2, 2, 2, 2"
45," 14, 9, 2, 2, 14, 0, 14, 2, 2, 2, 2, 2, 2"
45," 14, 9, 2, 2, 14, 0, 14, 2, 2, 2, 2, 2, 2, 2"
45," 14, 9, 2, 2, 14, 0, 14, 2, 2, 2, 2, 2, 2, 2, 9"
45," 14, 9, 2, 2, 14, 0, 14, 2, 2, 2, 2, 2, 2, 2, 9, 9"
45," 14, 9, 2, 2, 14, 0, 14, 2, 2, 2, 2, 2, 2, 2, 9, 9, 2"
45," 14, 9, 2, 2, 14, 0, 14, 2, 2, 2, 2, 2, 2, 2, 9, 9, 2, 2"
45," 14, 9, 2, 2, 14, 0, 14, 2, 2, 2, 2, 2, 2, 2, 9, 9, 2, 2, 2"
45," 14, 9, 2, 2, 14, 0, 14, 2, 2, 2, 2, 2, 2, 2, 9, 9, 2, 2, 2, 2"
45," 9, 2, 2, 14, 0, 14, 2, 2, 2, 2, 2, 2, 2, 9, 9, 2, 2, 2, 2, 2"
45," 2, 2, 14, 0, 14, 2, 2, 2, 2, 2, 2, 2, 9, 9, 2, 2, 2, 2, 2, 2"
45," 2, 14, 0, 14, 2, 2, 2, 2, 2, 2, 2, 9, 9, 2, 2, 2, 2, 2, 2, 2"
45," 14, 0, 14, 2, 2, 2, 2, 2, 2, 2, 9, 9, 2, 2, 2, 2, 2, 2, 2, 14"
45," 0, 14, 2, 2, 2, 2, 2, 2, 2, 9, 9, 2, 2, 2, 2, 2, 2, 2, 14, 2"
45," 14, 2, 2, 2, 2, 2, 2, 2, 9, 9, 2, 2, 2, 2, 2, 2, 2, 14, 2, 2"
45," 2, 2, 2, 2, 2, 2, 2, 9, 9, 2, 2, 2, 2, 2, 2, 2, 14, 2, 2, 2"
45," 2, 2, 2, 2, 2, 2, 9, 9, 2, 2, 2, 2, 2, 2, 2, 14, 2, 2, 2, 2"
45," 2, 2, 2, 2, 2, 9, 9, 2, 2, 2, 2, 2, 2, 2, 14, 2, 2, 2, 2, 2"
45," 2, 2, 2, 2, 9, 9, 2, 2, 2, 2, 2, 2, 2, 14, 2, 2, 2, 2, 2, 2"
45," 2, 2, 2, 9, 9, 2, 2, 2, 2, 2, 2, 2, 14, 2, 2, 2, 2, 2, 2, 14"
45," 2, 2, 9, 9, 2, 2, 2, 2, 2, 2, 2, 14, 2, 2, 2, 2, 2, 2, 14, 2"
45," 2, 9, 9, 2, 2, 2, 2, 2, 2, 2, 14, 2, 2, 2, 2, 2, 2, 14, 2, 2"
45," 9, 9, 2, 2, 2, 2, 2, 2, 2, 14, 2, 2, 2, 2, 2, 2, 14, 2, 2, 2"
45," 9, 2, 2, 2, 2, 2, 2, 2, 14, 2, 2, 2, 2, 2, 2, 14, 2, 2, 2, 2"
45," 2, 2, 2, 2, 2, 2, 2, 14, 2, 2, 2, 2, 2, 2, 14, 2, 2, 2, 2, 1"
45," 2, 2, 2, 2, 2, 2, 14, 2, 2, 2, 2, 2, 2, 14, 2, 2, 2, 2, 1, 14"
45," 2, 2, 2, 2, 2, 14, 2, 2, 2, 2, 2, 2, 14, 2, 2, 2, 2, 1, 14, 2"
45," 2, 2, 2, 2, 14, 2, 2, 2, 2, 2, 2, 14, 2, 2, 2, 2, 1, 14, 2, 9"
45," 2, 2, 2, 14, 2, 2, 2, 2, 2, 2, 14, 2, 2, 2, 2, 1, 14, 2, 9, 14"
45," 2, 2, 14, 2, 2, 2, 2, 2, 2, 14, 2, 2, 2, 2, 1, 14, 2, 9, 14, 2"
45," 2, 14, 2, 2, 2, 2, 2, 2, 14, 2, 2, 2, 2, 1, 14, 2, 9, 14, 2, 2"
45," 14, 2, 2, 2, 2, 2, 2, 14, 2, 2, 2, 2, 1, 14, 2, 9, 14, 2, 2, 2"
45," 2, 2, 2, 2, 2, 2, 14, 2, 2, 2, 2, 1, 14, 2, 9, 14, 2, 2, 2, 2"
45," 2, 2, 2, 2, 2, 14, 2, 2, 2, 2, 1, 14, 2, 9, 14, 2, 2, 2, 2, 2"
45," 2, 2, 2, 2, 14, 2, 2, 2, 2, 1, 14, 2, 9, 14, 2, 2, 2, 2, 2, 2"
45," 2, 2, 2, 14, 2, 2, 2, 2, 1, 14, 2, 9, 14, 2, 2, 2, 2, 2, 2, 14"
45," 2, 2, 14, 2, 2, 2, 2, 1, 14, 2, 9, 14, 2, 2, 2, 2, 2, 2, 14, 2"
45," 2, 14, 2, 2, 2, 2, 1, 14, 2, 9, 14, 2, 2, 2, 2, 2, 2, 14, 2, 14"
45," 14, 2, 2, 2, 2, 1, 14, 2, 9, 14, 2, 2, 2, 2, 2, 2, 14, 2, 14, 2"
45," 2, 2, 2, 2, 1, 14, 2, 9, 14, 2, 2, 2, 2, 2, 2, 14, 2, 14, 2, 14"
46," 0, 36"
47," 17, 29"
48," 1, 1"
48," 1, 1, 1"
48," 1, 1, 1, 0"
48," 1, 1, 1, 0, 38"
48," 1, 1, 1, 0, 38, 1"
48," 1, 1, 1, 0, 38, 1, 0"
48," 1, 1, 1, 0, 38, 1, 0, 0"
48," 1, 1, 1, 0, 38, 1, 0, 0, 1"
48," 1, 1, 1, 0, 38, 1, 0, 0, 1, 1"
48," 1, 1, 1, 0, 38, 1, 0, 0, 1, 1, 1"
48," 1, 1, 1, 0, 38, 1, 0, 0, 1, 1, 1, 1"
48," 1, 1, 1, 0, 38, 1, 0, 0, 1, 1, 1, 1, 0"
48," 1, 1, 1, 0, 38, 1, 0, 0, 1, 1, 1, 1, 0, 1"
48," 1, 1, 1, 0, 38, 1, 0, 0, 1, 1, 1, 1, 0, 1, 13"
48," 1, 1, 1, 0, 38, 1, 0, 0, 1, 1, 1, 1, 0, 1, 13, 1"
48," 1, 1, 1, 0, 38, 1, 0, 0, 1, 1, 1, 1, 0, 1, 13, 1, 1"
48," 1, 1, 1, 0, 38, 1, 0, 0, 1, 1, 1, 1, 0, 1, 13, 1, 1, 0"
48," 1, 1, 1, 0, 38, 1, 0, 0, 1, 1, 1, 1, 0, 1, 13, 1, 1, 0, 1"
48," 1, 1, 1, 0, 38, 1, 0, 0, 1, 1, 1, 1, 0, 1, 13, 1, 1, 0, 1, 7"
48," 1, 1, 0, 38, 1, 0, 0, 1, 1, 1, 1, 0, 1, 13, 1, 1, 0, 1, 7, 7"
48," 1, 0, 38, 1, 0, 0, 1, 1, 1, 1, 0, 1, 13, 1, 1, 0, 1, 7, 7, 38"
48," 0, 38, 1, 0, 0, 1, 1, 1, 1, 0, 1, 13, 1, 1, 0, 1, 7, 7, 38, 1"
48," 38, 1, 0, 0, 1, 1, 1, 1, 0, 1, 13, 1, 1, 0, 1, 7, 7, 38, 1, 0"
48," 1, 0, 0, 1, 1, 1, 1, 0, 1, 13, 1, 1, 0, 1, 7, 7, 38, 1, 0, 1"
48," 0, 0, 1, 1, 1, 1, 0, 1, 13, 1, 1, 0, 1, 7, 7, 38, 1, 0, 1, 0"
48," 0, 1, 1, 1, 1, 0, 1, 13, 1, 1, 0, 1, 7, 7, 38, 1, 0, 1, 0, 1"
48," 1, 1, 1, 1, 0, 1, 13, 1, 1, 0, 1, 7, 7, 38, 1, 0, 1, 0, 1, 1"
49," 29, 29"
49," 29, 29, 7"
49," 29, 29, 7, 7"
50," 13, 13"
50," 13, 13, 13"
50," 13, 13, 13, 13"
51," 2, 2"
51," 2, 2, 2"
51," 2, 2, 2, 2"
51," 2, 2, 2, 2, 9"
52," 14, 34"
52," 14, 34, 19"
53," 14, 0"
53," 14, 0, 0"
53," 14, 0, 0, 14"
53," 14, 0, 0, 14, 14"
53," 14, 0, 0, 14, 14, 28"
53," 14, 0, 0, 14, 14, 28, 4"
53," 14, 0, 0, 14, 14, 28, 4, 14"
53," 14, 0, 0, 14, 14, 28, 4, 14, 14"
53," 14, 0, 0, 14, 14, 28, 4, 14, 14, 0"
53," 14, 0, 0, 14, 14, 28, 4, 14, 14, 0, 9"
53," 14, 0, 0, 14, 14, 28, 4, 14, 14, 0, 9, 0"
53," 14, 0, 0, 14, 14, 28, 4, 14, 14, 0, 9, 0, 0"
53," 14, 0, 0, 14, 14, 28, 4, 14, 14, 0, 9, 0, 0, 0"
53," 14, 0, 0, 14, 14, 28, 4, 14, 14, 0, 9, 0, 0, 0, 0"
53," 14, 0, 0, 14, 14, 28, 4, 14, 14, 0, 9, 0, 0, 0, 0, 14"
53," 14, 0, 0, 14, 14, 28, 4, 14, 14, 0, 9, 0, 0, 0, 0, 14, 0"
53," 14, 0, 0, 14, 14, 28, 4, 14, 14, 0, 9, 0, 0, 0, 0, 14, 0, 14"
53," 14, 0, 0, 14, 14, 28, 4, 14, 14, 0, 9, 0, 0, 0, 0, 14, 0, 14, 14"
53," 14, 0, 0, 14, 14, 28, 4, 14, 14, 0, 9, 0, 0, 0, 0, 14, 0, 14, 14, 14"
53," 0, 0, 14, 14, 28, 4, 14, 14, 0, 9, 0, 0, 0, 0, 14, 0, 14, 14, 14, 14"
53," 0, 14, 14, 28, 4, 14, 14, 0, 9, 0, 0, 0, 0, 14, 0, 14, 14, 14, 14, 14"
53," 14, 14, 28, 4, 14, 14, 0, 9, 0, 0, 0, 0, 14, 0, 14, 14, 14, 14, 14, 0"
53," 14, 28, 4, 14, 14, 0, 9, 0, 0, 0, 0, 14, 0, 14, 14, 14, 14, 14, 0, 14"
53," 28, 4, 14, 14, 0, 9, 0, 0, 0, 0, 14, 0, 14, 14, 14, 14, 14, 0, 14, 0"
53," 4, 14, 14, 0, 9, 0, 0, 0, 0, 14, 0, 14, 14, 14, 14, 14, 0, 14, 0, 14"
54," 19, 13"
55," 11, 7"
55," 11, 7, 7"
55," 11, 7, 7, 0"
55," 11, 7, 7, 0, 11"
55," 11, 7, 7, 0, 11, 5"
55," 11, 7, 7, 0, 11, 5, 22"
55," 11, 7, 7, 0, 11, 5, 22, 0"
55," 11, 7, 7, 0, 11, 5, 22, 0, 11"
55," 11, 7, 7, 0, 11, 5, 22, 0, 11, 7"
55," 11, 7, 7, 0, 11, 5, 22, 0, 11, 7, 0"
55," 11, 7, 7, 0, 11, 5, 22, 0, 11, 7, 0, 0"
55," 11, 7, 7, 0, 11, 5, 22, 0, 11, 7, 0, 0, 7"
55," 11, 7, 7, 0, 11, 5, 22, 0, 11, 7, 0, 0, 7, 7"
55," 11, 7, 7, 0, 11, 5, 22, 0, 11, 7, 0, 0, 7, 7, 11"
55," 11, 7, 7, 0, 11, 5, 22, 0, 11, 7, 0, 0, 7, 7, 11, 0"
55," 11, 7, 7, 0, 11, 5, 22, 0, 11, 7, 0, 0, 7, 7, 11, 0, 16"
55," 11, 7, 7, 0, 11, 5, 22, 0, 11, 7, 0, 0, 7, 7, 11, 0, 16, 7"
56," 0, 0"
57," 29, 9"
57," 29, 9, 42"
57," 29, 9, 42, 42"
57," 29, 9, 42, 42, 7"
57," 29, 9, 42, 42, 7, 9"
57," 29, 9, 42, 42, 7, 9, 42"
58," 43, 43"
58," 43, 43, 7"
58," 43, 43, 7, 26"
58," 43, 43, 7, 26, 13"
58," 43, 43, 7, 26, 13, 35"
58," 43, 43, 7, 26, 13, 35, 35"
58," 43, 43, 7, 26, 13, 35, 35, 35"
58," 43, 43, 7, 26, 13, 35, 35, 35, 42"
59," 19, 7"
59," 19, 7, 4"
59," 19, 7, 4, 4"
59," 19, 7, 4, 4, 4"
60," 14, 0"
61," 1, 0"
61," 1, 0, 0"
61," 1, 0, 0, 0"
61," 1, 0, 0, 0, 0"
61," 1, 0, 0, 0, 0, 0"
61," 1, 0, 0, 0, 0, 0, 0"
61," 1, 0, 0, 0, 0, 0, 0, 0"
61," 1, 0, 0, 0, 0, 0, 0, 0, 0"
61," 1, 0, 0, 0, 0, 0, 0, 0, 0, 0"
61," 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0"
61," 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0"
61," 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1"
61," 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0"
61," 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0"
61," 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0"
61," 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 18"
61," 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 18, 1"
61," 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 18, 1, 0"
61," 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 18, 1, 0, 0"
61," 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 18, 1, 0, 0, 0"
61," 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 18, 1, 0, 0, 0, 0"
61," 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 18, 1, 0, 0, 0, 0, 18"
61," 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 18, 1, 0, 0, 0, 0, 18, 0"
61," 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 18, 1, 0, 0, 0, 0, 18, 0, 0"
61," 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 18, 1, 0, 0, 0, 0, 18, 0, 0, 12"
61," 0, 0, 0, 0, 0, 1, 0, 0, 0, 18, 1, 0, 0, 0, 0, 18, 0, 0, 12, 0"
61," 0, 0, 0, 0, 1, 0, 0, 0, 18, 1, 0, 0, 0, 0, 18, 0, 0, 12, 0, 0"
61," 0, 0, 0, 1, 0, 0, 0, 18, 1, 0, 0, 0, 0, 18, 0, 0, 12, 0, 0, 0"
61," 0, 0, 1, 0, 0, 0, 18, 1, 0, 0, 0, 0, 18, 0, 0, 12, 0, 0, 0, 0"
61," 0, 1, 0, 0, 0, 18, 1, 0, 0, 0, 0, 18, 0, 0, 12, 0, 0, 0, 0, 0"
61," 1, 0, 0, 0, 18, 1, 0, 0, 0, 0, 18, 0, 0, 12, 0, 0, 0, 0, 0, 18"
61," 0, 0, 0, 18, 1, 0, 0, 0, 0, 18, 0, 0, 12, 0, 0, 0, 0, 0, 18, 0"
61," 0, 0, 18, 1, 0, 0, 0, 0, 18, 0, 0, 12, 0, 0, 0, 0, 0, 18, 0, 0"
61," 0, 18, 1, 0, 0, 0, 0, 18, 0, 0, 12, 0, 0, 0, 0, 0, 18, 0, 0, 0"
61," 18, 1, 0, 0, 0, 0, 18, 0, 0, 12, 0, 0, 0, 0, 0, 18, 0, 0, 0, 0"
61," 1, 0, 0, 0, 0, 18, 0, 0, 12, 0, 0, 0, 0, 0, 18, 0, 0, 0, 0, 0"
61," 0, 0, 0, 0, 18, 0, 0, 12, 0, 0, 0, 0, 0, 18, 0, 0, 0, 0, 0, 0"
61," 0, 0, 0, 18, 0, 0, 12, 0, 0, 0, 0, 0, 18, 0, 0, 0, 0, 0, 0, 7"
62," 7, 0"
62," 7, 0, 0"
62," 7, 0, 0, 0"
62," 7, 0, 0, 0, 0"
62," 7, 0, 0, 0, 0, 14"
62," 7, 0, 0, 0, 0, 14, 7"
63," 22, 22"
64," 2, 0"
64," 2, 0, 11"
64," 2, 0, 11, 0"
64," 2, 0, 11, 0, 2"
64," 2, 0, 11, 0, 2, 0"
64," 2, 0, 11, 0, 2, 0, 14"
64," 2, 0, 11, 0, 2, 0, 14, 14"
65," 19, 7"
65," 19, 7, 7"
65," 19, 7, 7, 7"
65," 19, 7, 7, 7, 19"
65," 19, 7, 7, 7, 19, 7"
65," 19, 7, 7, 7, 19, 7, 7"
65," 19, 7, 7, 7, 19, 7, 7, 7"
65," 19, 7, 7, 7, 19, 7, 7, 7, 7"
65," 19, 7, 7, 7, 19, 7, 7, 7, 7, 7"
65," 19, 7, 7, 7, 19, 7, 7, 7, 7, 7, 7"
65," 19, 7, 7, 7, 19, 7, 7, 7, 7, 7, 7, 19"
65," 19, 7, 7, 7, 19, 7, 7, 7, 7, 7, 7, 19, 19"
65," 19, 7, 7, 7, 19, 7, 7, 7, 7, 7, 7, 19, 19, 11"
65," 19, 7, 7, 7, 19, 7, 7, 7, 7, 7, 7, 19, 19, 11, 7"
65," 19, 7, 7, 7, 19, 7, 7, 7, 7, 7, 7, 19, 19, 11, 7, 7"
65," 19, 7, 7, 7, 19, 7, 7, 7, 7, 7, 7, 19, 19, 11, 7, 7, 7"
65," 19, 7, 7, 7, 19, 7, 7, 7, 7, 7, 7, 19, 19, 11, 7, 7, 7, 19"
65," 19, 7, 7, 7, 19, 7, 7, 7, 7, 7, 7, 19, 19, 11, 7, 7, 7, 19, 7"
65," 19, 7, 7, 7, 19, 7, 7, 7, 7, 7, 7, 19, 19, 11, 7, 7, 7, 19, 7, 7"
65," 7, 7, 7, 19, 7, 7, 7, 7, 7, 7, 19, 19, 11, 7, 7, 7, 19, 7, 7, 7"
66," 4, 19"
66," 4, 19, 4"
66," 4, 19, 4, 19"
66," 4, 19, 4, 19, 4"
66," 4, 19, 4, 19, 4, 4"
66," 4, 19, 4, 19, 4, 4, 4"
66," 4, 19, 4, 19, 4, 4, 4, 4"
66," 4, 19, 4, 19, 4, 4, 4, 4, 4"
67," 13, 10"
67," 13, 10, 26"
67," 13, 10, 26, 13"
67," 13, 10, 26, 13, 22"
67," 13, 10, 26, 13, 22, 10"
67," 13, 10, 26, 13, 22, 10, 24"
68," 14, 22"
69," 13, 13"
70," 2, 17"
70," 2, 17, 7"
70," 2, 17, 7, 18"
70," 2, 17, 7, 18, 18"
70," 2, 17, 7, 18, 18, 2"
70," 2, 17, 7, 18, 18, 2, 7"
70," 2, 17, 7, 18, 18, 2, 7, 17"
70," 2, 17, 7, 18, 18, 2, 7, 17, 17"
70," 2, 17, 7, 18, 18, 2, 7, 17, 17, 18"
71," 14, 14"
71," 14, 14, 14"
71," 14, 14, 14, 14"
72," 18, 4"
72," 18, 4, 0"
72," 18, 4, 0, 18"
72," 18, 4, 0, 18, 18"
72," 18, 4, 0, 18, 18, 42"
72," 18, 4, 0, 18, 18, 42, 18"
72," 18, 4, 0, 18, 18, 42, 18, 0"
72," 18, 4, 0, 18, 18, 42, 18, 0, 1"
72," 18, 4, 0, 18, 18, 42, 18, 0, 1, 1"
72," 18, 4, 0, 18, 18, 42, 18, 0, 1, 1, 1"
72," 18, 4, 0, 18, 18, 42, 18, 0, 1, 1, 1, 42"
72," 18, 4, 0, 18, 18, 42, 18, 0, 1, 1, 1, 42, 18"
72," 18, 4, 0, 18, 18, 42, 18, 0, 1, 1, 1, 42, 18, 18"
72," 18, 4, 0, 18, 18, 42, 18, 0, 1, 1, 1, 42, 18, 18, 1"
73," 14, 32"
74," 3, 41"
74," 3, 41, 0"
74," 3, 41, 0, 0"
74," 3, 41, 0, 0, 0"
74," 3, 41, 0, 0, 0, 22"
74," 3, 41, 0, 0, 0, 22, 7"
74," 3, 41, 0, 0, 0, 22, 7, 7"
74," 3, 41, 0, 0, 0, 22, 7, 7, 11"
74," 3, 41, 0, 0, 0, 22, 7, 7, 11, 7"
75," 2, 2"
75," 2, 2, 2"
75," 2, 2, 2, 2"
76," 0, 0"
76," 0, 0, 0"
76," 0, 0, 0, 0"
76," 0, 0, 0, 0, 0"
76," 0, 0, 0, 0, 0, 14"
76," 0, 0, 0, 0, 0, 14, 14"
76," 0, 0, 0, 0, 0, 14, 14, 0"
76," 0, 0, 0, 0, 0, 14, 14, 0, 14"
76," 0, 0, 0, 0, 0, 14, 14, 0, 14, 0"
76," 0, 0, 0, 0, 0, 14, 14, 0, 14, 0, 14"
76," 0, 0, 0, 0, 0, 14, 14, 0, 14, 0, 14, 0"
76," 0, 0, 0, 0, 0, 14, 14, 0, 14, 0, 14, 0, 0"
76," 0, 0, 0, 0, 0, 14, 14, 0, 14, 0, 14, 0, 0, 0"
76," 0, 0, 0, 0, 0, 14, 14, 0, 14, 0, 14, 0, 0, 0, 19"
76," 0, 0, 0, 0, 0, 14, 14, 0, 14, 0, 14, 0, 0, 0, 19, 19"
76," 0, 0, 0, 0, 0, 14, 14, 0, 14, 0, 14, 0, 0, 0, 19, 19, 0"
76," 0, 0, 0, 0, 0, 14, 14, 0, 14, 0, 14, 0, 0, 0, 19, 19, 0, 0"
76," 0, 0, 0, 0, 0, 14, 14, 0, 14, 0, 14, 0, 0, 0, 19, 19, 0, 0, 0"
76," 0, 0, 0, 0, 0, 14, 14, 0, 14, 0, 14, 0, 0, 0, 19, 19, 0, 0, 0, 0"
76," 0, 0, 0, 0, 14, 14, 0, 14, 0, 14, 0, 0, 0, 19, 19, 0, 0, 0, 0, 0"
76," 0, 0, 0, 14, 14, 0, 14, 0, 14, 0, 0, 0, 19, 19, 0, 0, 0, 0, 0, 0"
76," 0, 0, 14, 14, 0, 14, 0, 14, 0, 0, 0, 19, 19, 0, 0, 0, 0, 0, 0, 7"
76," 0, 14, 14, 0, 14, 0, 14, 0, 0, 0, 19, 19, 0, 0, 0, 0, 0, 0, 7, 19"
76," 14, 14, 0, 14, 0, 14, 0, 0, 0, 19, 19, 0, 0, 0, 0, 0, 0, 7, 19, 0"
76," 14, 0, 14, 0, 14, 0, 0, 0, 19, 19, 0, 0, 0, 0, 0, 0, 7, 19, 0, 0"
76," 0, 14, 0, 14, 0, 0, 0, 19, 19, 0, 0, 0, 0, 0, 0, 7, 19, 0, 0, 0"
76," 14, 0, 14, 0, 0, 0, 19, 19, 0, 0, 0, 0, 0, 0, 7, 19, 0, 0, 0, 1"
76," 0, 14, 0, 0, 0, 19, 19, 0, 0, 0, 0, 0, 0, 7, 19, 0, 0, 0, 1, 0"
76," 14, 0, 0, 0, 19, 19, 0, 0, 0, 0, 0, 0, 7, 19, 0, 0, 0, 1, 0, 7"
76," 0, 0, 0, 19, 19, 0, 0, 0, 0, 0, 0, 7, 19, 0, 0, 0, 1, 0, 7, 0"
76," 0, 0, 19, 19, 0, 0, 0, 0, 0, 0, 7, 19, 0, 0, 0, 1, 0, 7, 0, 0"
76," 0, 19, 19, 0, 0, 0, 0, 0, 0, 7, 19, 0, 0, 0, 1, 0, 7, 0, 0, 0"
76," 19, 19, 0, 0, 0, 0, 0, 0, 7, 19, 0, 0, 0, 1, 0, 7, 0, 0, 0, 7"
76," 19, 0, 0, 0, 0, 0, 0, 7, 19, 0, 0, 0, 1, 0, 7, 0, 0, 0, 7, 0"
76," 0, 0, 0, 0, 0, 0, 7, 19, 0, 0, 0, 1, 0, 7, 0, 0, 0, 7, 0, 0"
76," 0, 0, 0, 0, 0, 7, 19, 0, 0, 0, 1, 0, 7, 0, 0, 0, 7, 0, 0, 0"
76," 0, 0, 0, 0, 7, 19, 0, 0, 0, 1, 0, 7, 0, 0, 0, 7, 0, 0, 0, 0"
76," 0, 0, 0, 7, 19, 0, 0, 0, 1, 0, 7, 0, 0, 0, 7, 0, 0, 0, 0, 0"
76," 0, 0, 7, 19, 0, 0, 0, 1, 0, 7, 0, 0, 0, 7, 0, 0, 0, 0, 0, 0"
76," 0, 7, 19, 0, 0, 0, 1, 0, 7, 0, 0, 0, 7, 0, 0, 0, 0, 0, 0, 7"
76," 7, 19, 0, 0, 0, 1, 0, 7, 0, 0, 0, 7, 0, 0, 0, 0, 0, 0, 7, 0"
76," 19, 0, 0, 0, 1, 0, 7, 0, 0, 0, 7, 0, 0, 0, 0, 0, 0, 7, 0, 0"
76," 0, 0, 0, 1, 0, 7, 0, 0, 0, 7, 0, 0, 0, 0, 0, 0, 7, 0, 0, 0"
76," 0, 0, 1, 0, 7, 0, 0, 0, 7, 0, 0, 0, 0, 0, 0, 7, 0, 0, 0, 0"
76," 0, 1, 0, 7, 0, 0, 0, 7, 0, 0, 0, 0, 0, 0, 7, 0, 0, 0, 0, 19"
76," 1, 0, 7, 0, 0, 0, 7, 0, 0, 0, 0, 0, 0, 7, 0, 0, 0, 0, 19, 0"
76," 0, 7, 0, 0, 0, 7, 0, 0, 0, 0, 0, 0, 7, 0, 0, 0, 0, 19, 0, 0"
76," 7, 0, 0, 0, 7, 0, 0, 0, 0, 0, 0, 7, 0, 0, 0, 0, 19, 0, 0, 0"
76," 0, 0, 0, 7, 0, 0, 0, 0, 0, 0, 7, 0, 0, 0, 0, 19, 0, 0, 0, 0"
76," 0, 0, 7, 0, 0, 0, 0, 0, 0, 7, 0, 0, 0, 0, 19, 0, 0, 0, 0, 0"
76," 0, 7, 0, 0, 0, 0, 0, 0, 7, 0, 0, 0, 0, 19, 0, 0, 0, 0, 0, 0"
76," 7, 0, 0, 0, 0, 0, 0, 7, 0, 0, 0, 0, 19, 0, 0, 0, 0, 0, 0, 19"
76," 0, 0, 0, 0, 0, 0, 7, 0, 0, 0, 0, 19, 0, 0, 0, 0, 0, 0, 19, 14"
76," 0, 0, 0, 0, 0, 7, 0, 0, 0, 0, 19, 0, 0, 0, 0, 0, 0, 19, 14, 19"
76," 0, 0, 0, 0, 7, 0, 0, 0, 0, 19, 0, 0, 0, 0, 0, 0, 19, 14, 19, 0"
76," 0, 0, 0, 7, 0, 0, 0, 0, 19, 0, 0, 0, 0, 0, 0, 19, 14, 19, 0, 0"
76," 0, 0, 7, 0, 0, 0, 0, 19, 0, 0, 0, 0, 0, 0, 19, 14, 19, 0, 0, 0"
76," 0, 7, 0, 0, 0, 0, 19, 0, 0, 0, 0, 0, 0, 19, 14, 19, 0, 0, 0, 0"
76," 7, 0, 0, 0, 0, 19, 0, 0, 0, 0, 0, 0, 19, 14, 19, 0, 0, 0, 0, 0"
76," 0, 0, 0, 0, 19, 0, 0, 0, 0, 0, 0, 19, 14, 19, 0, 0, 0, 0, 0, 0"
76," 0, 0, 0, 19, 0, 0, 0, 0, 0, 0, 19, 14, 19, 0, 0, 0, 0, 0, 0, 0"
76," 0, 0, 19, 0, 0, 0, 0, 0, 0, 19, 14, 19, 0, 0, 0, 0, 0, 0, 0, 0"
76," 0, 19, 0, 0, 0, 0, 0, 0, 19, 14, 19, 0, 0, 0, 0, 0, 0, 0, 0, 0"
76," 19, 0, 0, 0, 0, 0, 0, 19, 14, 19, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0"
76," 0, 0, 0, 0, 0, 0, 19, 14, 19, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 19"
76," 0, 0, 0, 0, 0, 19, 14, 19, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 19, 0"
76," 0, 0, 0, 0, 19, 14, 19, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 19, 0, 19"
